name,player_id,season,team.x,games,mpg,fg.,X3pt.,ft.,orb,drb,trb,ast,stl,blk,tov,pt,prod_pts
Ben McLemore,13320,2020,HOU,20,15.1,0.374,0.337,0.722,0.35,1.8,2.15,0.95,0.6,0.05,1.05,6.35,10.61
Ben McLemore,13320,2019,HOU,71,22.8,0.444,0.4,0.746,0.3,1.92,2.21,0.82,0.63,0.23,0.7,10.07,14.96
Ben McLemore,13320,2018,SAC,19,8.26,0.391,0.415,0.667,0.16,0.74,0.89,0.21,0.32,0.16,0.26,3.95,6.02
Ben McLemore,13320,2017,MEM,56,19.45,0.421,0.346,0.828,0.61,1.88,2.48,0.91,0.68,0.27,1.09,7.54,12.68
Ben McLemore,13320,2016,SAC,61,19.28,0.43,0.385,0.753,0.31,1.79,2.1,0.84,0.48,0.1,1.03,8.11,12
Ben McLemore,13320,2015,SAC,68,21.21,0.429,0.362,0.718,0.5,1.69,2.19,1.16,0.76,0.15,1.46,7.81,12.55
Ben McLemore,13320,2014,SAC,82,32.56,0.437,0.358,0.812,0.38,2.56,2.94,1.71,0.94,0.23,1.68,12.15,18.89
Ben McLemore,13320,2013,SAC,82,26.66,0.376,0.32,0.804,0.65,2.22,2.87,1,0.55,0.22,1.17,8.78,14.09
Chris Clemons,31983,2020,HOU,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chris Clemons,31983,2019,HOU,33,8.79,0.401,0.346,0.909,0.12,0.79,0.91,0.82,0.27,0.18,0.58,4.88,7.53
Luc Richard Mbah a Moute,6130,2019,HOU,3,8,0.4,0,0.5,0.33,0.33,0.67,0,0.67,0,0.33,1.67,3.47
Luc Richard Mbah a Moute,6130,2018,LAC,4,15.25,0.444,0.333,0.4,0.5,1.25,1.75,0.5,0.25,0.25,0.5,5,8.35
Luc Richard Mbah a Moute,6130,2017,HOU,61,25.62,0.481,0.364,0.684,0.36,2.69,3.05,0.9,1.18,0.41,1.13,7.54,14.6
Luc Richard Mbah a Moute,6130,2016,LAC,80,22.34,0.505,0.391,0.678,0.58,1.58,2.15,0.49,1.01,0.44,0.59,6.05,11.67
Luc Richard Mbah a Moute,6130,2015,LAC,74,17.2,0.454,0.325,0.526,0.81,1.5,2.31,0.41,0.59,0.26,0.46,3.12,7.75
Luc Richard Mbah a Moute,6130,2014,PHI,67,28.6,0.395,0.307,0.589,1.22,3.67,4.9,1.58,1.21,0.31,1.48,9.85,19.67
Luc Richard Mbah a Moute,6130,2013,SAC,63,15.83,0.445,0.235,0.687,0.89,1.41,2.3,0.57,0.49,0.22,0.62,3.49,7.92
Luc Richard Mbah a Moute,6130,2012,MIL,57,22.81,0.403,0.371,0.565,1.53,2.88,4.4,0.96,0.74,0.25,1.23,6.65,14.12
Luc Richard Mbah a Moute,6130,2011,MIL,45,23.07,0.511,0.4,0.626,1.76,3.4,5.16,0.67,0.96,0.53,0.93,7.76,16.99
Luc Richard Mbah a Moute,6130,2010,MIL,54,24.72,0.462,0,0.687,2,3.07,5.07,0.72,0.78,0.33,0.94,5.46,13.91
Luc Richard Mbah a Moute,6130,2009,MIL,8,28.88,0.353,0.5,0.727,2.63,3.63,6.25,1.5,0.75,0.25,1.5,5.75,16
Luc Richard Mbah a Moute,6130,2008,MIL,81,25.84,0.46,0,0.729,2.32,3.65,5.98,1.05,1.06,0.56,1.22,7.26,18.02
Goga Bitadze,31575,2020,IND,13,124,0.579,0.167,0.75,0.69,1.54,2.23,0.23,0.23,1.08,0.31,4.23,9.56
Goga Bitadze,31575,2019,IND,54,471,0.467,0.19,0.727,0.46,1.5,1.96,0.43,0.19,0.69,0.52,3.19,7.4
JaKarr Sampson,15838,2020,IND,13,6,0.44,0,0.8,0.54,1.46,2,0,0.08,0.23,0.23,2.31,5.09
JaKarr Sampson,15838,2019,IND,34,13.82,0.591,0.154,0.667,0.59,2,2.59,0.62,0.47,0.35,0.44,4.59,9.83
JaKarr Sampson,15838,2018,CHI,4,31.75,0.537,0.357,0.81,1.25,6.75,8,1,1,0.75,1,20,33.6
JaKarr Sampson,15838,2017,SAC,22,15.64,0.543,0.5,0.625,0.95,2.59,3.55,0.41,0.36,1,0.36,4.68,11.91
JaKarr Sampson,15838,2015,PHI,73,15.88,0.44,0.222,0.656,0.63,1.97,2.6,0.63,0.32,0.45,0.96,5.12,9.77
JaKarr Sampson,15838,2014,PHI,74,15.28,0.422,0.244,0.67,0.47,1.73,2.2,1.04,0.51,0.35,1.03,5.22,10.12
Mfiondu Kabengele,31586,2020,LAC,17,4.06,0.261,0.167,0.75,0.06,0.59,0.65,0.18,0.12,0.12,0.29,1,2.22
Mfiondu Kabengele,31586,2019,LAC,12,5.33,0.438,0.45,1,0.08,0.83,0.92,0.17,0.17,0.17,0.17,3.5,5.35
Terance Mann,31607,2020,LAC,29,15.1,0.465,0.296,0.75,0.93,2.31,3.24,1.14,0.45,0.17,0.69,4.28,10.42
Terance Mann,31607,2019,LAC,41,8.83,0.468,0.35,0.667,0.24,1.1,1.34,1.29,0.27,0.12,0.44,2.41,6.3
Amir Coffey,32198,2020,LAC,20,7.65,0.525,0.524,0.333,0.15,0.6,0.75,0.4,0.2,0,0.4,2.8,4.3
Amir Coffey,32198,2019,LAC,18,8.78,0.426,0.316,0.545,0.22,0.67,0.89,0.78,0.28,0.11,0.44,3.22,5.79
Alex Caruso,21076,2020,LAL,24,19.04,0.438,0.415,0.833,0.5,1.96,2.46,2.38,1.04,0.17,1.21,5.17,12.89
Alex Caruso,21076,2019,LAL,64,18.36,0.412,0.333,0.734,0.27,1.66,1.92,1.94,1.09,0.28,0.83,5.45,12.59
Alex Caruso,21076,2018,LAL,25,21.24,0.445,0.48,0.797,0.8,1.88,2.68,3.08,0.96,0.36,1.68,9.16,17.96
Alex Caruso,21076,2017,LAL,37,15.16,0.431,0.302,0.7,0.41,1.35,1.76,2.03,0.62,0.27,1.14,3.62,9.42
Talen Horton-Tucker,31605,2020,LAL,27,16.96,0.444,0.271,0.839,0.33,2.04,2.37,1.93,0.78,0.52,1.22,6.78,13.88
Talen Horton-Tucker,31605,2019,LAL,6,13.5,0.467,0.308,0.5,0.33,0.83,1.17,1,1.33,0.17,1,5.67,10.57
Ja Morant,31559,2020,MEM,18,30.11,0.454,0.22,0.816,0.83,2.33,3.17,7.83,0.89,0.22,3.11,18.94,33.61
Ja Morant,31559,2019,MEM,67,30.96,0.477,0.335,0.776,0.76,3.1,3.87,7.28,0.87,0.27,3.28,17.81,32.36
Marko Guduric,32684,2019,MEM,44,10.98,0.395,0.301,0.923,0.32,1.34,1.66,1.02,0.27,0.18,0.82,3.93,7.55
Brandon Clarke,31578,2020,MEM,21,27.48,0.502,0.316,0.643,1.57,4.05,5.62,1.81,1.14,0.76,0.67,12.9,25.5
Brandon Clarke,31578,2019,MEM,58,22.41,0.618,0.359,0.759,1.59,4.36,5.95,1.4,0.55,0.83,0.95,12.07,23.11
Jontay Porter,47359,2020,MEM,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Jontay Porter,47359,2019,MEM,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tyler Herro,31570,2020,MIA,22,33.32,0.451,0.344,0.755,0.41,5.68,6.09,3.82,0.45,0.45,2.55,16.86,29.17
Tyler Herro,31570,2019,MIA,55,27.42,0.428,0.389,0.87,0.29,3.78,4.07,2.2,0.62,0.16,1.58,13.51,21.68
KZ Okpala,31591,2020,MIA,15,11.2,0.387,0.368,0.333,0.27,1.07,1.33,0.4,0.2,0.13,0.53,2.2,4.53
KZ Okpala,31591,2019,MIA,5,5,0.6,0,0.5,0.2,0.8,1,0.2,0.4,0.2,0.2,1.4,3.9
Chris Silva,32319,2020,MIA,6,8.67,0.667,1,0.833,1.17,1.83,3,1,0.17,0.33,1.33,3.83,8.6
Chris Silva,32319,2019,MIA,44,7.86,0.615,0,0.673,1.36,1.5,2.86,0.52,0.2,0.48,0.73,3.02,7.88
Thanasis Antetokounmpo,15403,2020,MIL,21,8.76,0.6,0.286,0.545,0.9,1.14,2.05,0.71,0.24,0.19,0.81,2.38,5.96
Thanasis Antetokounmpo,15403,2019,MIL,20,6.4,0.5,0,0.412,0.6,0.6,1.2,0.75,0.35,0.1,0.6,2.75,5.62
Thanasis Antetokounmpo,15403,2015,NY,2,3,0.75,0,0,0,0.5,0.5,0,0,0,0,3,3.6
Jarrett Culver,31563,2020,MIN,16,21.19,0.459,0.258,0.606,1.56,3.44,5,0.94,0.69,0.38,1.31,8.13,16.34
Jarrett Culver,31563,2019,MIN,63,23.89,0.404,0.299,0.462,1.11,2.25,3.37,1.75,0.9,0.6,1.29,9.21,17.59
Jaylen Nowell,31602,2020,MIN,17,15,0.427,0.333,0.786,0.47,1.06,1.53,0.82,0.41,0.24,0.53,8.53,12.36
Jaylen Nowell,31602,2019,MIN,15,10.07,0.358,0.115,0.941,0.2,0.67,0.87,1.27,0.2,0.07,0.2,3.8,7.07
Naz Reid,32045,2020,MIN,29,614,0.519,0.377,0.739,1.31,3.66,4.97,1.31,0.62,1.17,1.07,12.14,22.58
Naz Reid,32045,2019,MIN,30,495,0.412,0.33,0.698,1.13,3,4.13,1.17,0.63,0.73,0.73,8.97,17.68
Kelan Martin,32756,2020,IND,11,3.82,0.333,0.25,0,0.09,0.91,1,0,0.18,0,0.36,1.27,2.47
Kelan Martin,32756,2019,MIN,31,15.94,0.392,0.26,0.968,0.39,2.71,3.1,0.74,0.23,0.29,0.65,6.35,11.57
Zion Williamson,31558,2020,NO,29,32.76,0.616,0.353,0.712,2.45,4.38,6.83,3.14,0.97,0.69,2.41,25.07,38.87
Zion Williamson,31558,2019,NO,24,27.83,0.583,0.429,0.64,2.67,3.58,6.25,2.08,0.67,0.38,2.46,22.5,32.75
Jaxson Hayes,31565,2020,NO,23,278,0.655,0,0.679,1.17,2.3,3.48,0.39,0.35,0.35,0.7,4.13,9.59
Jaxson Hayes,31565,2019,NO,64,1079,0.672,0.25,0.647,1.52,2.53,4.05,0.88,0.41,0.86,0.83,7.38,15.25
Nicolo Melli,31886,2020,NO,15,10.4,0.257,0.241,0.8,0.13,1.87,2,0.8,0.53,0.07,0.4,1.93,6.33
Nicolo Melli,31886,2019,NO,60,17.37,0.421,0.335,0.74,0.63,2.37,3,1.37,0.57,0.38,0.77,6.58,13.37
Nickeil Alexander-Walker,31574,2020,NO,25,17.92,0.411,0.273,0.788,0.2,2.28,2.48,1.84,1.04,0.32,1.2,8.32,15.58
Nickeil Alexander-Walker,31574,2019,NO,47,12.55,0.368,0.346,0.676,0.19,1.6,1.79,1.89,0.36,0.17,1.15,5.68,10.58
R.J. Barrett,31560,2020,NY,31,33.71,0.431,0.311,0.736,1.29,4.84,6.13,3,0.74,0.23,1.9,16.61,28.5
R.J. Barrett,31560,2019,NY,56,30.43,0.402,0.32,0.614,0.89,4.09,4.98,2.55,0.98,0.3,2.21,14.34,24.51
Ignas Brazdeikis,31606,2020,NY,4,1.75,0,0,1,0.25,0.25,0.5,0.25,0,0,0.25,0.5,1.23
Ignas Brazdeikis,31606,2019,NY,9,5.89,0.273,0.111,0.8,0.22,0.33,0.56,0.44,0,0.11,0.22,1.89,3.22
Darius Bazley,31581,2020,OKC,30,30.77,0.389,0.293,0.767,0.53,6.77,7.3,1.73,0.5,0.67,1.67,11.73,23.76
Darius Bazley,31581,2019,OKC,61,18.51,0.394,0.348,0.694,0.49,3.54,4.03,0.67,0.38,0.67,0.74,5.61,12.81
Isaiah Roby,31604,2020,OKC,24,20.21,0.541,0.342,0.705,1.58,3.67,5.25,1.63,0.63,0.63,1,8.5,18.74
Isaiah Roby,31604,2019,OKC,3,3.67,0,0,0,0,0.67,0.67,0,0,0,0.33,0,0.47
Luguentz Dort,33033,2020,OKC,29,29.76,0.407,0.327,0.743,0.69,2.69,3.38,1.41,0.86,0.28,1.48,12.55,19.52
Luguentz Dort,33033,2019,OKC,36,22.78,0.394,0.297,0.792,0.67,1.58,2.25,0.75,0.86,0.11,0.61,6.78,11.94
Matisse Thybulle,31577,2020,PHI,28,18.29,0.379,0.273,0.5,0.32,1.04,1.36,0.89,1.5,0.89,0.36,3.11,10.5
Matisse Thybulle,31577,2019,PHI,65,19.8,0.423,0.357,0.61,0.68,0.97,1.65,1.22,1.45,0.72,0.78,4.69,12.04
Shake Milton,27020,2020,PHI,23,24.52,0.444,0.316,0.875,0.57,1.35,1.91,2.96,0.7,0.17,1.52,13.78,20.73
Shake Milton,27020,2019,PHI,40,20.13,0.484,0.43,0.785,0.38,1.83,2.2,2.6,0.5,0.18,1.18,9.43,16.14
Shake Milton,27020,2018,PHI,20,13.4,0.391,0.318,0.714,0.45,1.3,1.75,0.9,0.4,0.4,0.3,4.35,9.1
Norvel Pelle,27836,2020,BKN,3,9,0.429,0,0,1,1.33,2.33,0,0,1,1,2,5.8
Norvel Pelle,27836,2019,PHI,24,9.63,0.521,0,0.5,0.83,2.17,3,0.33,0.13,1.29,0.75,2.38,8.56
Cameron Johnson,31568,2020,PHO,29,24.83,0.431,0.363,0.879,0.59,3,3.59,1.41,0.66,0.34,0.76,10.52,18.18
Cameron Johnson,31568,2019,PHO,58,21.66,0.435,0.39,0.807,0.84,2.38,3.22,1.19,0.62,0.34,0.55,8.69,15.72
Ty Jerome,31582,2020,OKC,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ty Jerome,31582,2019,PHO,31,10.55,0.336,0.28,0.75,0.23,1.26,1.48,1.42,0.48,0.1,0.58,3.29,7.78
Jalen Lecque,32057,2020,IND,3,2.67,0.25,0,1,0.33,1,1.33,0.67,0,0,0,1.67,4.27
Jalen Lecque,32057,2019,PHO,5,6.2,0.4,0,1,0,0.4,0.4,0.4,0,0,0.4,2,2.68
Cameron Payne,17842,2020,PHO,18,17.61,0.495,0.457,0.909,0.11,1.67,1.78,3.83,0.56,0.17,1.22,7.28,15.38
Cameron Payne,17842,2019,PHO,8,22.88,0.485,0.517,0.857,0.5,3.38,3.88,3,1,0.25,1.38,10.88,21.15
Cameron Payne,17842,2018,CLE,40,17.8,0.43,0.298,0.805,0.33,1.48,1.8,2.65,0.7,0.23,1.13,6.25,13.11
Cameron Payne,17842,2017,CHI,25,23.24,0.405,0.385,0.75,0.72,2.04,2.76,4.52,1.04,0.36,1.44,8.84,20.29
Cameron Payne,17842,2016,CHI,31,14.9,0.332,0.314,0.625,0.1,1.45,1.55,1.77,0.45,0.16,0.97,5.16,9.94
Cameron Payne,17842,2015,OKC,57,12.23,0.41,0.324,0.792,0.16,1.33,1.49,1.89,0.63,0.11,0.77,4.96,10.3
Nassir Little,31583,2020,POR,14,10.43,0.548,0.579,0.889,0.71,1.14,1.86,0.21,0.14,0.29,0.5,4.64,7.55
Nassir Little,31583,2019,POR,48,11.92,0.43,0.237,0.636,0.65,1.6,2.25,0.46,0.27,0.29,0.31,3.58,7.78
Wenyen Gabriel,27806,2020,NO,4,3,0,0,0,0.25,1,1.25,0.25,0,0,0,0,1.88
Wenyen Gabriel,27806,2019,POR,30,7.8,0.438,0.3,0.682,0.7,1.03,1.73,0.27,0.37,0.23,0.53,2.1,5.25
Wenyen Gabriel,27806,2018,SAC,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Carmelo Anthony,2283,2020,POR,28,25.29,0.39,0.375,0.844,0.54,2.93,3.46,1.25,0.89,0.75,0.96,13.11,21.46
Carmelo Anthony,2283,2019,POR,58,32.79,0.43,0.385,0.845,1.22,5.12,6.34,1.47,0.84,0.47,1.72,15.43,26.14
Carmelo Anthony,2283,2018,CHI,10,29.4,0.405,0.328,0.682,0.9,4.5,5.4,0.5,0.4,0.7,0.8,13.4,22.03
Carmelo Anthony,2283,2017,OKC,78,32.08,0.404,0.357,0.767,0.86,4.95,5.81,1.32,0.6,0.63,1.28,16.17,26.3
Carmelo Anthony,2283,2016,NY,74,34.3,0.433,0.36,0.833,0.86,5.05,5.92,2.86,0.82,0.42,2.07,22.42,34.24
Carmelo Anthony,2283,2015,NY,72,35.13,0.434,0.339,0.829,1.36,6.38,7.74,4.15,0.86,0.53,2.44,21.85,37.69
Carmelo Anthony,2283,2014,NY,39,35.85,0.445,0.341,0.798,1.79,4.87,6.67,3.05,1,0.44,2.21,24.41,37.65
Carmelo Anthony,2283,2013,NY,77,38.71,0.452,0.402,0.848,1.88,6.19,8.08,3.14,1.23,0.66,2.57,27.43,43.06
Carmelo Anthony,2283,2012,NY,66,36.83,0.449,0.377,0.837,1.94,4.83,6.77,2.58,0.77,0.47,2.61,28.56,40.43
Carmelo Anthony,2283,2011,NY,56,33.79,0.43,0.327,0.799,1.59,4.59,6.18,3.61,1.11,0.45,2.61,22.25,35.58
Carmelo Anthony,2283,2010,DEN,52,35.58,0.452,0.343,0.818,1.6,6.15,7.75,2.79,0.85,0.62,2.81,25.21,38.81
Carmelo Anthony,2283,2009,DEN,13,35.62,0.479,0.355,0.864,1.38,4.31,5.69,3.23,1.69,0.31,2.92,29.85,42.6
Carmelo Anthony,2283,2008,DEN,63,34.4,0.439,0.372,0.795,1.59,5.22,6.81,3.41,1.13,0.37,3.06,22.67,35.88
Justin James,31599,2020,SAC,12,7.92,0.429,0.25,0.25,0.17,0.42,0.58,0.42,0.17,0.08,0,1.83,3.66
Justin James,31599,2019,SAC,35,6.63,0.417,0.31,0.476,0.17,0.74,0.91,0.51,0.17,0.26,0.2,2.54,5.07
Luka Samanic,31576,2020,SA,4,2.5,0.333,0.667,0.5,0,0,0,0,0,0,0,1.75,1.75
Luka Samanic,31576,2019,SA,3,16,0.312,0.375,0.75,0.33,3,3.33,2,0,0.67,0.67,5.33,13
Keldon Johnson,31588,2020,SA,27,30.07,0.468,0.325,0.778,1.74,5.22,6.96,2.26,0.78,0.52,1.48,14.48,27.34
Keldon Johnson,31588,2019,SA,17,17.65,0.596,0.591,0.795,0.59,2.76,3.35,0.88,0.82,0.12,0.76,9.06,15.52
Tyler Zeller,10825,2019,SA,2,3,0.25,0,0,1.5,0.5,2,0,0,0,0,1,3.4
Tyler Zeller,10825,2018,MEM,6,92,0.533,0,0.778,1.83,2.17,4,0.67,0.17,0.5,0.67,7.67,14.13
Tyler Zeller,10825,2017,MIL,66,1108,0.56,0.357,0.722,1.65,2.95,4.61,0.71,0.23,0.53,0.71,6.68,14.08
Tyler Zeller,10825,2016,BOS,51,524,0.494,0,0.564,0.84,1.59,2.43,0.82,0.14,0.43,0.39,3.49,8.39
Tyler Zeller,10825,2015,BOS,60,709,0.476,0,0.815,1.03,1.93,2.97,0.48,0.17,0.37,0.77,6.07,10.65
Tyler Zeller,10825,2014,BOS,82,1730,0.549,0,0.823,1.78,3.89,5.67,1.38,0.22,0.63,0.93,10.16,19.81
Tyler Zeller,10825,2013,CLE,68,1009,0.53,0,0.717,1.5,2.54,4.04,0.5,0.26,0.5,0.87,5.62,11.88
Tyler Zeller,10825,2012,CLE,77,2033,0.438,0,0.764,2.06,3.62,5.69,1.25,0.45,0.91,1.23,7.92,18.11
Terence Davis,32059,2020,TOR,25,13.68,0.437,0.393,0.917,0.24,1.52,1.76,0.96,0.56,0.12,0.76,6.72,10.87
Terence Davis,32059,2019,TOR,72,16.79,0.456,0.388,0.864,0.69,2.6,3.29,1.6,0.54,0.19,1.06,7.54,14.3
Dewan Hernandez,31618,2019,TOR,6,28,0.357,0.5,0.6,0.83,1.5,2.33,0.5,0.17,0,0.5,2.33,5.72
Matt Thomas,31891,2020,TOR,17,6.59,0.368,0.357,1,0.06,0.65,0.71,0.41,0.12,0,0.29,2.47,3.88
Matt Thomas,31891,2019,TOR,41,10.71,0.487,0.475,0.75,0.22,1.27,1.49,0.54,0.24,0.02,0.39,4.93,7.66
Nigel Williams-Goss,23656,2019,UTA,10,4.9,0.312,0.286,1,0.2,0.4,0.6,0.6,0.3,0.1,0.3,1.4,3.52
Miye Oni,31617,2020,UTA,23,8.04,0.323,0.346,0.833,0.52,1.26,1.78,0.26,0.13,0.17,0.3,1.48,4.31
Miye Oni,31617,2019,UTA,10,10.9,0.375,0.368,0.8,0.5,1.2,1.7,0.4,0.4,0.2,0.4,3.5,6.94
Juwan Morgan,32678,2020,UTA,12,5.33,0.462,0.333,0,0.25,0.83,1.08,0.25,0.25,0,0.17,1.25,3.26
Juwan Morgan,32678,2019,UTA,21,6.38,0.577,0.375,0.75,0.48,0.9,1.38,0.29,0.05,0.1,0.29,1.71,3.8
Rayjon Tucker,32785,2020,PHI,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Rayjon Tucker,32785,2019,UTA,20,8.1,0.465,0.176,0.826,0.15,0.85,1,0.25,0.05,0.05,0.4,3.1,4.48
Rui Hachimura,31566,2020,WAS,20,29.6,0.452,0.288,0.793,1.15,4.35,5.5,1.9,0.75,0.1,1,13.4,23.55
Rui Hachimura,31566,2019,WAS,48,30.08,0.466,0.287,0.829,1.63,4.5,6.13,1.81,0.77,0.17,1.1,13.52,24.36
Gary Payton II,20272,2019,WAS,29,14.86,0.414,0.283,0.5,0.9,1.86,2.76,1.66,1.14,0.24,0.69,3.9,11.76
Gary Payton II,20272,2018,WAS,3,5,0.625,0.5,0,0.33,0.33,0.67,1.33,1,0.33,0.33,3.67,8.8
Gary Payton II,20272,2017,LAL,23,9.57,0.405,0.24,0.333,0.57,1.35,1.91,0.91,0.3,0.13,0.3,3,7.23
Gary Payton II,20272,2016,MIL,6,16.5,0.364,0.111,0.6,0,2,2,2.17,0.5,0.67,1.67,3.33,9.65
Admiral Schofield,31601,2019,WAS,33,11.15,0.38,0.311,0.667,0.21,1.21,1.42,0.45,0.24,0.12,0.21,3,5.91
Anzejs Pasecniks,23620,2020,WAS,1,6,0,0,0,1,0,1,1,0,0,5,0,-2.3
Anzejs Pasecniks,23620,2019,WAS,26,436,0.526,0,0.586,1.62,2.5,4.12,0.69,0.35,0.46,0.92,6,12.67
Jarrod Uthoff,20896,2019,WAS,7,7.57,0.389,0.333,1,0.29,0.57,0.86,0,0.14,0,0,2.71,4.03
Jarrod Uthoff,20896,2016,DAL,9,12.67,0.421,0.333,0.714,0.89,1.67,2.56,1,0.22,0.44,0.33,4.44,10.01
Danilo Gallinari,6138,2020,ATL,11,1.57,0.438,0.39,0.971,0.27,2.18,2.45,1.18,0.09,0.09,1.45,10.27,13.9
Danilo Gallinari,6138,2019,OKC,62,0.48,0.438,0.405,0.893,0.55,4.65,5.19,1.92,0.68,0.08,1.23,18.71,28.11
Danilo Gallinari,6138,2018,LAC,68,0.45,0.463,0.433,0.904,0.79,5.34,6.13,2.62,0.72,0.34,1.46,19.79,31.74
Danilo Gallinari,6138,2017,LAC,21,1.52,0.398,0.324,0.931,0.43,4.38,4.81,2,0.57,0.48,1.24,15.29,24.91
Danilo Gallinari,6138,2016,DEN,63,0.54,0.447,0.388,0.902,0.62,4.51,5.13,2.16,0.65,0.24,1.27,18.17,28.07
Danilo Gallinari,6138,2015,DEN,53,0.65,0.41,0.361,0.868,0.96,4.32,5.28,2.53,0.79,0.36,1.45,19.55,30.53
Danilo Gallinari,6138,2014,DEN,59,0.41,0.401,0.355,0.895,0.53,3.17,3.69,1.41,0.8,0.34,0.97,12.44,20.29
Danilo Gallinari,6138,2013,DEN,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Danilo Gallinari,6138,2012,DEN,70,0.46,0.418,0.372,0.826,0.91,4.24,5.16,2.5,0.9,0.5,1.56,16.17,27.35
Danilo Gallinari,6138,2011,DEN,44,0.71,0.42,0.33,0.874,0.68,4,4.68,2.75,0.98,0.5,1.64,15,26.06
Danilo Gallinari,6138,2010,DEN,46,0.75,0.417,0.352,0.889,0.93,3.63,4.57,1.76,0.78,0.48,1.11,16.04,25.58
Danilo Gallinari,6138,2009,NY,13,2.25,0.448,0.438,0.857,0.62,3.54,4.15,1.23,0.62,0.54,1.54,14.08,21.68
Danilo Gallinari,6138,2008,NY,28,0.52,0.448,0.444,0.963,0.46,1.5,1.96,0.54,0.5,0.14,0.54,6.07,9.98
Bogdan Bogdanovic,15379,2020,ATL,9,2.62,0.385,0.362,0.889,0.22,3.56,3.78,2.11,0.44,0.11,1.22,9.89,17.48
Bogdan Bogdanovic,15379,2019,SAC,61,0.47,0.44,0.372,0.741,0.43,2.97,3.39,3.39,1.05,0.25,1.67,15.15,25.23
Bogdan Bogdanovic,15379,2018,SAC,70,0.4,0.418,0.36,0.827,0.57,2.9,3.47,3.81,1.03,0.21,1.67,14.14,24.84
Bogdan Bogdanovic,15379,2017,SAC,78,0.36,0.446,0.392,0.84,0.4,2.45,2.85,3.31,0.92,0.21,1.6,11.76,20.79
Clint Capela,15377,2020,ATL,20,29.6,0.55,0,0.54,4.8,9.75,14.55,1.1,0.75,2.35,1.35,13.7,37.66
Clint Capela,15377,2019,ATL,39,32.79,0.629,0,0.529,4.31,9.46,13.77,1.23,0.85,1.85,1.62,13.92,36.06
Clint Capela,15377,2018,HOU,67,33.55,0.648,0,0.636,4.45,8.21,12.66,1.43,0.66,1.52,1.4,16.63,36.92
Clint Capela,15377,2017,HOU,74,27.49,0.652,0,0.56,3.26,7.58,10.84,0.92,0.78,1.86,1.39,13.86,32.15
Clint Capela,15377,2016,HOU,65,23.86,0.644,0,0.531,2.74,5.35,8.09,0.98,0.52,1.23,1.34,12.58,25.94
Clint Capela,15377,2015,HOU,77,19.09,0.582,0,0.379,2.52,3.9,6.42,0.61,0.77,1.19,0.78,7.04,18.8
Clint Capela,15377,2014,HOU,12,7.42,0.483,0,0.174,0.83,2.17,3,0.17,0.08,0.75,0.42,2.67,7.77
Tony Snell,13333,2020,ATL,12,0.91,0.433,0.5,0,0.42,0.92,1.33,0.83,0.08,0.17,0.42,3.17,6.1
Tony Snell,13333,2019,DET,59,0.47,0.445,0.402,1,0.15,1.73,1.88,2.15,0.54,0.25,0.53,8.03,14.59
Tony Snell,13333,2018,MIL,74,0.24,0.452,0.397,0.881,0.39,1.73,2.12,0.92,0.35,0.24,0.31,6,10.8
Tony Snell,13333,2017,MIL,75,0.36,0.435,0.403,0.792,0.12,1.76,1.88,1.32,0.63,0.37,0.49,6.88,12.62
Tony Snell,13333,2016,MIL,80,0.36,0.454,0.406,0.81,0.28,2.83,3.1,1.2,0.69,0.18,0.68,8.54,15.11
Tony Snell,13333,2015,CHI,64,0.32,0.372,0.361,0.909,0.3,2.81,3.11,0.98,0.25,0.27,0.81,5.28,10.71
Tony Snell,13333,2014,CHI,71,0.28,0.431,0.372,0.796,0.44,2.03,2.46,0.87,0.44,0.15,0.66,6.08,10.87
Tony Snell,13333,2013,CHI,74,0.21,0.392,0.333,0.756,0.22,1.32,1.54,0.89,0.38,0.19,0.58,4.51,8.25
Rajon Rondo,2222,2020,ATL,14,1.09,0.345,0.308,0.5,0.29,2,2.29,3.86,0.64,0.07,1.36,3.36,11.96
Rajon Rondo,2222,2019,LAL,48,0.43,0.418,0.328,0.659,0.48,2.48,2.96,5,0.83,0.04,1.9,7.13,18.03
Rajon Rondo,2222,2018,LAL,46,0.65,0.405,0.359,0.639,0.74,4.54,5.28,7.98,1.24,0.15,2.76,9.22,27.55
Rajon Rondo,2222,2017,NO,65,0.4,0.468,0.333,0.543,0.48,3.57,4.05,8.2,1.08,0.15,2.32,8.26,25.56
Rajon Rondo,2222,2016,CHI,69,0.39,0.408,0.376,0.6,1.06,4.13,5.19,6.65,1.45,0.16,2.43,7.8,24.78
Rajon Rondo,2222,2015,SAC,72,0.49,0.454,0.365,0.58,1.07,4.99,6.06,11.64,1.97,0.14,3.88,11.93,37
